,Date,High,Low,Open,Price
105,2019-11-29,"1,466.81","1,452.93","1,455.90","1,464.80"
106,2019-11-28,"1,458.57","1,454.37","1,456.77","1,458.34"
107,2019-11-27,"1,462.11","1,452.45","1,461.65","1,454.35"
108,2019-11-26,"1,462.97","1,450.63","1,454.98","1,461.60"
109,2019-11-25,"1,462.41","1,453.89","1,462.29","1,454.97"
110,2019-11-22,"1,473.30","1,461.23","1,464.40","1,462.29"
111,2019-11-21,"1,475.98","1,462.60","1,471.25","1,464.40"
112,2019-11-20,"1,479.15","1,465.88","1,472.39","1,471.25"
113,2019-11-19,"1,475.72","1,464.60","1,470.85","1,472.38"
114,2019-11-18,"1,474.30","1,456.26","1,467.66","1,470.85"
115,2019-11-15,"1,471.49","1,462.28","1,471.20","1,467.37"
116,2019-11-14,"1,474.62","1,460.93","1,463.18","1,471.20"
117,2019-11-13,"1,467.36","1,455.96","1,457.19","1,463.19"
118,2019-11-12,"1,460.55","1,445.61","1,455.79","1,457.19"
119,2019-11-11,"1,466.77","1,448.28","1,458.96","1,455.90"
120,2019-11-08,"1,473.33","1,456.28","1,468.01","1,458.66"
121,2019-11-07,"1,492.48","1,461.24","1,490.44","1,468.07"
122,2019-11-06,"1,494.46","1,482.45","1,484.10","1,490.46"
123,2019-11-05,"1,510.10","1,479.65","1,509.64","1,484.10"
124,2019-11-04,"1,514.97","1,504.33","1,513.80","1,509.63"
125,2019-11-01,"1,515.81","1,503.31","1,513.32","1,513.95"
126,2019-10-31,"1,514.53","1,493.72","1,496.40","1,513.35"
127,2019-10-30,"1,496.91","1,481.21","1,487.60","1,495.40"
128,2019-10-29,"1,495.16","1,483.72","1,492.69","1,487.60"
129,2019-10-28,"1,508.58","1,489.86","1,504.34","1,492.69"
130,2019-10-25,"1,518.07","1,500.56","1,504.75","1,504.73"
131,2019-10-24,"1,504.27","1,488.02","1,492.15","1,503.65"
132,2019-10-23,"1,496.50","1,487.62","1,488.35","1,492.10"
133,2019-10-22,"1,489.29","1,480.87","1,484.52","1,488.05"
134,2019-10-21,"1,495.48","1,481.91","1,492.02","1,484.50"
135,2019-10-18,"1,494.26","1,484.82","1,492.17","1,490.10"
136,2019-10-17,"1,497.50","1,483.45","1,490.55","1,491.89"
137,2019-10-16,"1,491.65","1,477.06","1,481.13","1,489.77"
138,2019-10-15,"1,498.17","1,477.53","1,493.20","1,481.17"
139,2019-10-14,"1,497.38","1,482.82","1,488.90","1,492.90"
140,2019-10-11,"1,503.45","1,474.28","1,494.44","1,489.85"
141,2019-10-10,"1,517.08","1,491.42","1,505.60","1,494.30"
142,2019-10-09,"1,511.60","1,499.70","1,506.05","1,505.70"
143,2019-10-08,"1,508.71","1,487.45","1,493.55","1,505.51"
144,2019-10-07,"1,509.64","1,489.94","1,504.76","1,493.60"
145,2019-10-04,"1,511.17","1,497.15","1,505.19","1,504.60"
146,2019-10-03,"1,518.81","1,495.99","1,499.55","1,505.00"
147,2019-10-02,"1,505.11","1,474.42","1,479.19","1,499.51"
148,2019-10-01,"1,487.37","1,459.00","1,472.30","1,478.98"
149,2019-09-30,"1,500.50","1,464.42","1,497.07","1,472.25"
150,2019-09-27,"1,507.70","1,487.04","1,506.00","1,496.94"
151,2019-09-26,"1,512.70","1,501.97","1,503.94","1,505.80"
152,2019-09-25,"1,535.42","1,501.31","1,532.00","1,504.15"
153,2019-09-24,"1,535.85","1,515.80","1,522.40","1,532.30"
154,2019-09-23,"1,527.25","1,511.50","1,516.66","1,522.11"
155,2019-09-20,"1,517.24","1,497.90","1,499.40","1,517.15"
156,2019-09-19,"1,504.35","1,488.90","1,494.00","1,499.20"
157,2019-09-18,"1,511.32","1,484.36","1,501.55","1,493.90"
158,2019-09-17,"1,507.48","1,493.36","1,498.85","1,503.10"
159,2019-09-16,"1,512.20","1,495.75","1,503.34","1,498.80"
160,2019-09-13,"1,509.25","1,485.73","1,498.50","1,488.70"
161,2019-09-12,"1,523.96","1,488.80","1,497.50","1,498.95"
162,2019-09-11,"1,498.56","1,485.00","1,486.45","1,497.60"
163,2019-09-10,"1,501.45","1,484.27","1,499.00","1,486.40"
164,2019-09-09,"1,515.55","1,497.72","1,507.10","1,498.95"
165,2019-09-06,"1,527.90","1,502.89","1,519.20","1,506.95"
166,2019-09-05,"1,553.38","1,509.39","1,552.50","1,519.35"
167,2019-09-04,"1,557.38","1,533.81","1,547.10","1,552.60"
168,2019-09-03,"1,549.90","1,521.51","1,529.60","1,547.00"
169,2019-09-02,"1,533.81","1,519.15","1,520.10","1,530.59"
170,2019-08-30,"1,533.45","1,517.43","1,527.60","1,520.25"
171,2019-08-29,"1,550.72","1,519.50","1,539.20","1,527.70"
172,2019-08-28,"1,547.03","1,531.55","1,541.80","1,539.10"
173,2019-08-27,"1,544.78","1,524.85","1,526.30","1,542.65"
174,2019-08-26,"1,555.13","1,524.55","1,539.30","1,526.35"
175,2019-08-23,"1,530.11","1,493.05","1,499.00","1,526.85"
176,2019-08-22,"1,504.68","1,491.85","1,502.20","1,498.80"
177,2019-08-21,"1,508.40","1,496.15","1,507.70","1,502.30"
178,2019-08-20,"1,508.60","1,492.85","1,495.60","1,507.10"
179,2019-08-19,"1,513.00","1,492.65","1,511.15","1,495.30"
180,2019-08-16,"1,527.75","1,504.20","1,523.90","1,514.15"
181,2019-08-15,"1,527.00","1,508.22","1,517.05","1,523.20"
182,2019-08-14,"1,524.30","1,494.34","1,501.38","1,516.33"
183,2019-08-13,"1,534.75","1,481.38","1,510.74","1,501.39"
184,2019-08-12,"1,517.95","1,487.91","1,497.65","1,511.41"
185,2019-08-09,"1,508.40","1,494.69","1,501.20","1,497.24"
186,2019-08-08,"1,509.72","1,490.08","1,501.50","1,500.95"
187,2019-08-07,"1,510.28","1,472.28","1,474.25","1,501.20"
188,2019-08-06,"1,475.04","1,456.61","1,464.00","1,474.27"
189,2019-08-05,"1,470.05","1,437.03","1,440.65","1,463.80"
190,2019-08-02,"1,448.23","1,430.20","1,445.80","1,440.70"
191,2019-08-01,"1,445.98","1,400.65","1,411.34","1,445.31"
192,2019-07-31,"1,433.07","1,411.42","1,431.05","1,413.80"
193,2019-07-30,"1,433.12","1,422.12","1,426.84","1,430.85"
194,2019-07-29,"1,428.46","1,416.98","1,419.49","1,426.94"
195,2019-07-26,"1,424.83","1,413.72","1,414.40","1,418.69"
196,2019-07-25,"1,433.84","1,411.08","1,426.30","1,414.53"
197,2019-07-24,"1,429.55","1,416.43","1,417.55","1,425.90"
198,2019-07-23,"1,429.25","1,414.29","1,425.15","1,417.39"
199,2019-07-22,"1,429.77","1,422.34","1,425.15","1,425.12"
200,2019-07-19,"1,452.96","1,420.40","1,446.40","1,425.30"
201,2019-07-18,"1,448.35","1,414.68","1,426.80","1,446.30"
202,2019-07-17,"1,427.00","1,400.18","1,406.59","1,426.80"
203,2019-07-16,"1,418.34","1,401.23","1,415.05","1,406.33"
204,2019-07-15,"1,419.75","1,407.69","1,415.75","1,414.08"
205,2019-07-12,"1,417.09","1,403.12","1,403.90","1,415.74"
206,2019-07-11,"1,426.21","1,401.58","1,419.20","1,404.00"
207,2019-07-10,"1,419.21","1,389.88","1,397.80","1,419.00"
208,2019-07-09,"1,400.13","1,386.35","1,395.60","1,397.90"
209,2019-07-08,"1,408.03","1,391.79","1,400.05","1,395.50"
210,2019-07-05,"1,424.24","1,386.97","1,415.80","1,399.95"
211,2019-07-04,"1,422.02","1,410.43","1,419.59","1,415.65"
212,2019-07-03,"1,436.29","1,412.52","1,419.95","1,418.94"
213,2019-07-02,"1,419.80","1,383.55","1,383.55","1,418.44"
214,2019-07-01,"1,397.69","1,381.84","1,392.83","1,384.31"
215,2019-06-28,"1,424.67","1,406.64","1,409.56","1,409.50"
216,2019-06-27,"1,411.94","1,400.23","1,409.55","1,409.68"
217,2019-06-26,"1,424.03","1,402.37","1,423.90","1,408.75"
218,2019-06-25,"1,438.99","1,412.30","1,419.17","1,423.25"
219,2019-06-24,"1,421.20","1,400.33","1,401.35","1,419.55"
220,2019-06-21,"1,411.08","1,382.44","1,388.22","1,399.05"
221,2019-06-20,"1,393.30","1,357.66","1,360.34","1,388.18"
222,2019-06-19,"1,362.50","1,341.19","1,346.55","1,360.27"
223,2019-06-18,"1,354.68","1,338.54","1,340.30","1,346.48"
224,2019-06-17,"1,343.53","1,332.83","1,342.05","1,339.54"
225,2019-06-14,"1,358.40","1,337.88","1,341.70","1,341.58"
226,2019-06-13,"1,343.41","1,332.22","1,334.00","1,342.35"
227,2019-06-12,"1,338.58","1,326.04","1,327.05","1,333.55"
228,2019-06-11,"1,330.22","1,319.74","1,328.40","1,326.91"
229,2019-06-10,"1,337.77","1,324.90","1,335.94","1,328.13"
230,2019-06-07,"1,348.45","1,330.08","1,335.45","1,340.70"
231,2019-06-06,"1,340.09","1,327.26","1,331.99","1,335.55"
232,2019-06-05,"1,344.24","1,324.53","1,325.50","1,330.18"
233,2019-06-04,"1,329.41","1,319.90","1,325.05","1,325.28"
234,2019-06-03,"1,328.34","1,306.62","1,307.40","1,325.17"
235,2019-05-31,"1,307.11","1,288.00","1,288.35","1,305.65"
236,2019-05-30,"1,289.24","1,274.82","1,279.74","1,288.85"
237,2019-05-29,"1,285.79","1,278.88","1,279.56","1,279.60"
238,2019-05-28,"1,286.75","1,276.01","1,285.55","1,279.49"
239,2019-05-27,"1,287.69","1,283.68","1,285.80","1,285.20"
240,2019-05-24,"1,285.59","1,280.59","1,283.55","1,284.90"
241,2019-05-23,"1,287.62","1,272.61","1,273.80","1,283.45"
242,2019-05-22,"1,277.59","1,272.28","1,274.74","1,273.61"
243,2019-05-21,"1,278.16","1,269.34","1,278.10","1,274.97"
244,2019-05-20,"1,279.32","1,273.60","1,277.80","1,277.74"
245,2019-05-17,"1,289.24","1,274.91","1,286.50","1,277.55"
246,2019-05-16,"1,299.06","1,284.06","1,296.90","1,286.65"
247,2019-05-15,"1,301.18","1,292.85","1,297.17","1,296.67"
248,2019-05-14,"1,303.47","1,293.52","1,300.24","1,297.03"
249,2019-05-13,"1,301.50","1,281.77","1,286.71","1,299.91"
250,2019-05-10,"1,289.60","1,283.10","1,284.34","1,286.00"
251,2019-05-09,"1,288.57","1,279.43","1,280.74","1,284.14"
252,2019-05-08,"1,291.73","1,279.37","1,284.15","1,280.93"
253,2019-05-07,"1,286.37","1,278.04","1,281.10","1,285.15"
254,2019-05-06,"1,285.90","1,276.85","1,281.19","1,280.32"
255,2019-05-03,"1,282.84","1,268.90","1,270.74","1,279.19"
256,2019-05-02,"1,278.18","1,266.18","1,276.94","1,270.54"
257,2019-05-01,"1,287.38","1,273.16","1,283.59","1,276.60"
258,2019-04-30,"1,286.58","1,279.69","1,279.98","1,283.60"
259,2019-04-29,"1,287.00","1,277.97","1,286.55","1,279.80"
260,2019-04-26,"1,289.01","1,276.05","1,277.27","1,286.25"
261,2019-04-25,"1,282.81","1,273.35","1,275.60","1,277.35"
262,2019-04-24,"1,278.79","1,268.58","1,272.30","1,275.36"
263,2019-04-23,"1,276.83","1,266.25","1,275.40","1,272.40"
264,2019-04-22,"1,280.14","1,273.66","1,275.83","1,274.93"
265,2019-04-18,"1,277.97","1,271.07","1,273.49","1,275.40"
266,2019-04-17,"1,280.01","1,272.94","1,276.84","1,274.14"
267,2019-04-16,"1,288.85","1,272.94","1,287.90","1,276.57"
268,2019-04-15,"1,292.08","1,282.37","1,290.60","1,287.89"
269,2019-04-12,"1,296.10","1,290.09","1,292.30","1,290.40"
270,2019-04-11,"1,309.37","1,289.66","1,308.10","1,292.59"
271,2019-04-10,"1,310.96","1,301.06","1,304.09","1,308.05"
272,2019-04-09,"1,306.50","1,296.57","1,297.65","1,304.14"
273,2019-04-08,"1,303.97","1,291.39","1,291.80","1,297.42"
274,2019-04-05,"1,293.69","1,284.44","1,292.44","1,291.70"
275,2019-04-04,"1,294.55","1,280.91","1,290.10","1,292.38"
276,2019-04-03,"1,294.81","1,288.34","1,292.34","1,289.91"
277,2019-04-02,"1,293.15","1,285.17","1,287.55","1,293.15"
278,2019-04-01,"1,297.23","1,286.64","1,291.48","1,287.67"
279,2019-03-29,"1,300.01","1,286.77","1,290.59","1,292.15"
280,2019-03-28,"1,312.48","1,288.58","1,309.85","1,290.55"
281,2019-03-27,"1,319.60","1,308.03","1,315.61","1,309.86"
282,2019-03-26,"1,323.41","1,312.69","1,321.80","1,315.52"
283,2019-03-25,"1,324.57","1,310.97","1,313.35","1,321.90"
284,2019-03-22,"1,315.20","1,306.81","1,309.55","1,313.38"
285,2019-03-21,"1,320.62","1,303.40","1,313.05","1,309.45"
286,2019-03-20,"1,317.03","1,298.58","1,305.74","1,312.48"
287,2019-03-19,"1,311.19","1,302.50","1,303.60","1,306.55"
288,2019-03-18,"1,306.89","1,298.19","1,302.34","1,303.70"
289,2019-03-15,"1,306.79","1,293.82","1,296.15","1,301.38"
290,2019-03-14,"1,310.53","1,292.83","1,309.76","1,296.28"
291,2019-03-13,"1,311.56","1,300.61","1,302.16","1,309.28"
292,2019-03-12,"1,302.40","1,292.08","1,293.84","1,302.01"
293,2019-03-11,"1,299.44","1,290.34","1,298.85","1,294.25"
294,2019-03-08,"1,300.85","1,285.18","1,285.78","1,298.40"
295,2019-03-07,"1,289.10","1,281.27","1,286.71","1,285.74"
296,2019-03-06,"1,291.11","1,283.51","1,287.48","1,286.76"
297,2019-03-05,"1,289.92","1,281.10","1,286.67","1,287.43"
298,2019-03-04,"1,297.35","1,282.88","1,293.61","1,286.67"
299,2019-03-01,"1,315.46","1,290.24","1,312.94","1,293.56"
300,2019-02-28,"1,327.44","1,312.41","1,319.87","1,313.05"
301,2019-02-27,"1,329.96","1,316.78","1,328.92","1,319.88"
302,2019-02-26,"1,330.40","1,323.44","1,327.11","1,328.96"
303,2019-02-25,"1,332.80","1,325.15","1,328.89","1,327.13"
304,2019-02-22,"1,333.41","1,321.39","1,323.51","1,327.80"
305,2019-02-21,"1,341.71","1,321.99","1,338.59","1,323.49"
306,2019-02-20,"1,347.11","1,336.79","1,341.24","1,338.49"
307,2019-02-19,"1,342.11","1,322.63","1,326.25","1,341.17"
308,2019-02-18,"1,328.05","1,320.60","1,321.41","1,326.90"
309,2019-02-15,"1,322.76","1,311.17","1,312.64","1,321.41"
310,2019-02-14,"1,314.70","1,302.88","1,306.17","1,312.55"
311,2019-02-13,"1,318.36","1,304.80","1,310.89","1,306.19"
312,2019-02-12,"1,315.10","1,306.44","1,308.22","1,310.90"
313,2019-02-11,"1,315.01","1,303.69","1,314.55","1,308.32"
314,2019-02-08,"1,316.05","1,307.53","1,310.13","1,314.06"
315,2019-02-07,"1,312.27","1,302.53","1,306.19","1,310.09"
316,2019-02-06,"1,316.16","1,305.70","1,315.02","1,306.22"
317,2019-02-05,"1,317.13","1,310.59","1,311.73","1,315.02"
318,2019-02-04,"1,319.11","1,308.50","1,318.13","1,311.75"
319,2019-02-01,"1,323.82","1,315.94","1,320.93","1,318.00"
320,2019-01-31,"1,326.65","1,317.39","1,319.87","1,320.94"
321,2019-01-30,"1,323.67","1,308.81","1,311.95","1,319.91"
322,2019-01-29,"1,312.34","1,302.45","1,303.53","1,311.93"
323,2019-01-28,"1,304.79","1,297.54","1,303.82","1,303.53"
324,2019-01-25,"1,303.78","1,279.71","1,280.93","1,303.22"
325,2019-01-24,"1,285.19","1,276.79","1,282.42","1,280.94"
326,2019-01-23,"1,286.90","1,278.40","1,285.04","1,282.40"
327,2019-01-22,"1,285.84","1,277.21","1,279.94","1,285.04"
328,2019-01-21,"1,283.95","1,276.58","1,281.64","1,280.28"
329,2019-01-18,"1,292.73","1,280.49","1,291.88","1,281.49"
330,2019-01-17,"1,295.62","1,288.67","1,293.55","1,291.90"
331,2019-01-16,"1,295.22","1,287.77","1,289.11","1,293.52"
332,2019-01-15,"1,295.03","1,286.60","1,291.73","1,289.31"
333,2019-01-14,"1,296.21","1,287.45","1,287.70","1,291.73"
334,2019-01-11,"1,295.55","1,286.01","1,286.30","1,288.00"
335,2019-01-10,"1,297.47","1,285.99","1,293.13","1,286.38"
336,2019-01-09,"1,294.25","1,279.90","1,285.36","1,293.13"
337,2019-01-08,"1,290.44","1,279.10","1,288.68","1,285.35"
338,2019-01-07,"1,295.42","1,282.53","1,286.01","1,288.67"
339,2019-01-04,"1,298.68","1,276.66","1,294.04","1,284.92"
340,2019-01-03,"1,295.11","1,284.17","1,284.80","1,293.99"
341,2019-01-02,"1,288.93","1,278.59","1,282.30","1,284.77"
342,2019-01-01,"1,283.05","1,282.52","1,282.78","1,282.61"
343,2018-12-31,"1,284.34","1,277.31","1,280.20","1,282.82"
344,2018-12-28,"1,282.34","1,274.19","1,275.23","1,280.75"
345,2018-12-27,"1,279.30","1,266.42","1,266.89","1,275.22"
346,2018-12-26,"1,279.33","1,264.56","1,270.75","1,266.98"
347,2018-12-24,"1,270.13","1,257.96","1,258.65","1,269.13"
348,2018-12-21,"1,263.12","1,253.68","1,260.10","1,256.01"
349,2018-12-20,"1,266.70","1,242.70","1,243.40","1,260.15"
350,2018-12-19,"1,258.44","1,241.49","1,249.37","1,243.40"
351,2018-12-18,"1,250.63","1,244.79","1,246.02","1,249.38"
352,2018-12-17,"1,248.46","1,235.69","1,237.60","1,245.91"
353,2018-12-14,"1,243.30","1,232.70","1,242.43","1,238.21"
354,2018-12-13,"1,247.14","1,240.05","1,245.69","1,242.46"
355,2018-12-12,"1,247.52","1,241.94","1,242.94","1,245.80"
356,2018-12-11,"1,249.89","1,240.81","1,244.52","1,242.94"
357,2018-12-10,"1,250.85","1,241.47","1,250.76","1,244.58"
358,2018-12-07,"1,250.44","1,237.29","1,238.00","1,248.09"
359,2018-12-06,"1,244.72","1,234.56","1,237.56","1,237.99"
360,2018-12-05,"1,239.64","1,233.21","1,238.55","1,237.56"
361,2018-12-04,"1,242.22","1,230.34","1,231.03","1,238.55"
362,2018-12-03,"1,235.19","1,221.22","1,223.19","1,231.07"
363,2018-11-30,"1,225.95","1,216.49","1,223.95","1,221.96"
364,2018-11-29,"1,229.23","1,220.45","1,221.13","1,223.99"
365,2018-11-28,"1,226.55","1,210.99","1,214.64","1,221.11"
366,2018-11-27,"1,225.43","1,211.71","1,222.36","1,214.69"
367,2018-11-26,"1,228.44","1,221.45","1,224.04","1,222.37"
368,2018-11-23,"1,228.92","1,220.12","1,227.08","1,223.19"
369,2018-11-22,"1,229.45","1,224.81","1,226.02","1,227.45"
370,2018-11-21,"1,230.33","1,219.52","1,221.53","1,226.02"
371,2018-11-20,"1,229.04","1,219.69","1,224.06","1,221.55"
372,2018-11-19,"1,225.51","1,217.82","1,222.34","1,224.05"
373,2018-11-16,"1,225.67","1,212.61","1,213.01","1,221.47"
374,2018-11-15,"1,216.66","1,207.83","1,210.85","1,213.00"
375,2018-11-14,"1,216.51","1,197.43","1,202.25","1,210.91"
376,2018-11-13,"1,205.57","1,196.19","1,200.65","1,202.34"
377,2018-11-12,"1,211.79","1,200.31","1,210.05","1,200.65"
378,2018-11-09,"1,224.09","1,206.53","1,223.54","1,209.59"
379,2018-11-08,"1,227.24","1,219.94","1,226.04","1,223.54"
380,2018-11-07,"1,236.20","1,223.13","1,226.92","1,226.10"
381,2018-11-06,"1,236.33","1,223.34","1,231.36","1,226.80"
382,2018-11-05,"1,235.32","1,226.77","1,233.09","1,231.30"
383,2018-11-02,"1,236.72","1,229.67","1,234.37","1,232.89"
384,2018-11-01,"1,237.74","1,214.69","1,215.24","1,233.23"
385,2018-10-31,"1,223.50","1,211.82","1,223.04","1,214.54"
386,2018-10-30,"1,230.83","1,219.71","1,230.06","1,223.44"
387,2018-10-29,"1,235.73","1,224.31","1,234.15","1,229.74"
388,2018-10-26,"1,243.63","1,229.78","1,232.25","1,233.58"
389,2018-10-25,"1,239.54","1,227.84","1,234.55","1,232.23"
390,2018-10-24,"1,234.24","1,225.42","1,230.52","1,234.22"
391,2018-10-23,"1,239.94","1,221.65","1,222.15","1,230.48"
392,2018-10-22,"1,229.78","1,219.95","1,228.06","1,222.17"
393,2018-10-19,"1,231.01","1,222.93","1,225.66","1,226.31"
394,2018-10-18,"1,230.51","1,218.44","1,222.02","1,225.75"
395,2018-10-17,"1,229.82","1,220.33","1,224.59","1,222.68"
396,2018-10-16,"1,232.71","1,223.35","1,227.17","1,224.43"
397,2018-10-15,"1,233.67","1,217.40","1,217.44","1,226.94"
398,2018-10-12,"1,224.38","1,215.60","1,224.24","1,217.93"
399,2018-10-11,"1,226.51","1,191.10","1,194.95","1,224.33"
400,2018-10-10,"1,194.98","1,185.13","1,189.66","1,194.78"
401,2018-10-09,"1,192.19","1,183.24","1,188.63","1,189.62"
402,2018-10-08,"1,204.31","1,183.57","1,203.15","1,188.01"
403,2018-10-05,"1,206.09","1,196.99","1,199.75","1,202.85"
404,2018-10-04,"1,207.09","1,195.77","1,197.35","1,199.66"
405,2018-10-03,"1,208.72","1,196.55","1,203.45","1,197.37"
406,2018-10-02,"1,208.52","1,188.44","1,188.86","1,203.10"
407,2018-10-01,"1,192.51","1,184.46","1,192.19","1,188.46"
408,2018-09-28,"1,193.95","1,180.68","1,182.89","1,192.09"
409,2018-09-27,"1,198.96","1,181.88","1,194.84","1,182.80"
410,2018-09-26,"1,202.84","1,190.41","1,201.23","1,194.46"
411,2018-09-25,"1,203.51","1,197.01","1,198.84","1,201.31"
412,2018-09-24,"1,204.44","1,194.21","1,198.31","1,198.85"
413,2018-09-21,"1,211.39","1,191.76","1,207.48","1,199.55"
414,2018-09-20,"1,208.69","1,201.07","1,203.83","1,207.58"
415,2018-09-19,"1,206.41","1,197.64","1,198.17","1,203.98"
416,2018-09-18,"1,203.78","1,195.76","1,201.86","1,198.35"
417,2018-09-17,"1,205.17","1,192.76","1,193.18","1,200.93"
418,2018-09-14,"1,208.94","1,192.93","1,201.76","1,193.71"
419,2018-09-13,"1,212.90","1,199.98","1,206.94","1,201.44"
420,2018-09-12,"1,208.85","1,192.51","1,198.65","1,206.19"
421,2018-09-11,"1,199.60","1,187.57","1,195.43","1,198.29"
422,2018-09-10,"1,198.72","1,191.40","1,195.41","1,195.88"
423,2018-09-07,"1,203.80","1,193.19","1,199.97","1,195.85"
424,2018-09-06,"1,207.37","1,195.61","1,197.23","1,200.15"
425,2018-09-05,"1,198.72","1,190.86","1,191.47","1,196.75"
426,2018-09-04,"1,202.33","1,189.53","1,201.67","1,191.35"
427,2018-09-03,"1,204.20","1,195.64","1,200.29","1,201.15"
428,2018-08-31,"1,209.17","1,198.42","1,200.58","1,201.09"
429,2018-08-30,"1,208.05","1,196.20","1,206.58","1,199.88"
430,2018-08-29,"1,207.63","1,200.89","1,201.31","1,206.66"
431,2018-08-28,"1,214.67","1,199.39","1,211.61","1,201.26"
432,2018-08-27,"1,212.63","1,202.86","1,206.94","1,211.34"
433,2018-08-24,"1,208.83","1,183.12","1,185.41","1,205.96"
434,2018-08-23,"1,196.84","1,183.67","1,195.94","1,185.31"
435,2018-08-22,"1,201.84","1,192.40","1,196.80","1,195.51"
436,2018-08-21,"1,197.13","1,187.47","1,190.61","1,196.13"
437,2018-08-20,"1,191.26","1,182.61","1,183.74","1,190.53"
438,2018-08-17,"1,185.34","1,171.82","1,173.73","1,184.77"
439,2018-08-16,"1,182.25","1,160.19","1,175.57","1,174.16"
440,2018-08-15,"1,194.84","1,173.03","1,194.41","1,174.88"
441,2018-08-14,"1,198.99","1,191.99","1,194.19","1,194.03"
442,2018-08-13,"1,214.07","1,191.61","1,211.24","1,193.64"
443,2018-08-10,"1,217.29","1,205.66","1,212.54","1,211.30"
444,2018-08-09,"1,217.64","1,210.64","1,213.94","1,212.34"
445,2018-08-08,"1,216.20","1,206.28","1,210.81","1,213.60"
446,2018-08-07,"1,216.51","1,207.54","1,207.54","1,211.02"
447,2018-08-06,"1,218.21","1,206.44","1,213.65","1,206.94"
448,2018-08-03,"1,220.38","1,204.28","1,208.09","1,213.43"
449,2018-08-02,"1,221.39","1,207.03","1,215.46","1,207.96"
450,2018-08-01,"1,225.10","1,215.58","1,223.97","1,216.06"
451,2018-07-31,"1,228.52","1,214.48","1,221.78","1,223.83"
452,2018-07-30,"1,225.44","1,218.86","1,222.96","1,221.80"
453,2018-07-27,"1,227.51","1,217.30","1,222.99","1,223.38"
454,2018-07-26,"1,235.57","1,222.13","1,231.34","1,222.68"
455,2018-07-25,"1,234.51","1,223.02","1,224.34","1,231.61"
456,2018-07-24,"1,229.76","1,218.08","1,224.94","1,224.55"
457,2018-07-23,"1,235.50","1,222.07","1,231.55","1,224.54"
458,2018-07-20,"1,232.94","1,215.70","1,223.33","1,231.77"
459,2018-07-19,"1,229.07","1,211.48","1,227.46","1,222.80"
460,2018-07-18,"1,229.54","1,221.07","1,227.47","1,227.18"
461,2018-07-17,"1,245.31","1,225.94","1,240.76","1,227.52"
462,2018-07-16,"1,245.90","1,238.13","1,241.41","1,240.82"
463,2018-07-13,"1,248.27","1,236.78","1,247.45","1,241.52"
464,2018-07-12,"1,248.93","1,241.23","1,242.14","1,247.15"
465,2018-07-11,"1,257.10","1,241.28","1,255.88","1,242.16"
466,2018-07-10,"1,260.64","1,247.16","1,257.68","1,255.65"
467,2018-07-09,"1,266.26","1,255.02","1,255.13","1,257.77"
468,2018-07-06,"1,258.96","1,252.54","1,257.50","1,254.98"
469,2018-07-05,"1,259.99","1,251.04","1,256.87","1,257.76"
470,2018-07-04,"1,261.44","1,251.81","1,252.14","1,256.95"
471,2018-07-03,"1,257.31","1,237.71","1,242.13","1,252.93"
472,2018-07-02,"1,254.48","1,239.45","1,253.49","1,241.97"
473,2018-06-29,"1,256.04","1,246.06","1,247.99","1,253.00"
474,2018-06-28,"1,254.42","1,245.67","1,251.96","1,248.28"
475,2018-06-27,"1,260.23","1,250.64","1,258.28","1,252.02"
476,2018-06-26,"1,268.04","1,254.54","1,266.11","1,258.98"
477,2018-06-25,"1,272.90","1,264.20","1,271.74","1,266.00"
478,2018-06-22,"1,271.27","1,266.48","1,267.30","1,269.28"
479,2018-06-21,"1,270.47","1,261.23","1,268.34","1,267.20"
480,2018-06-20,"1,276.59","1,267.60","1,274.81","1,268.10"
481,2018-06-19,"1,284.43","1,270.28","1,278.56","1,274.77"
482,2018-06-18,"1,281.92","1,276.94","1,279.15","1,278.31"
483,2018-06-15,"1,303.33","1,275.30","1,302.26","1,279.84"
484,2018-06-14,"1,309.64","1,297.32","1,299.84","1,302.22"
485,2018-06-13,"1,301.44","1,292.42","1,295.98","1,299.71"
486,2018-06-12,"1,300.81","1,292.97","1,300.42","1,295.97"
487,2018-06-11,"1,302.50","1,293.96","1,299.40","1,300.15"
488,2018-06-08,"1,300.93","1,293.84","1,297.03","1,298.75"
489,2018-06-07,"1,303.30","1,294.87","1,296.98","1,297.13"
490,2018-06-06,"1,302.10","1,293.77","1,296.58","1,297.00"
491,2018-06-05,"1,300.81","1,289.77","1,292.34","1,296.14"
492,2018-06-04,"1,298.26","1,290.18","1,293.16","1,291.98"
493,2018-06-01,"1,300.66","1,289.34","1,298.79","1,293.15"
494,2018-05-31,"1,306.69","1,297.75","1,301.56","1,298.32"
495,2018-05-30,"1,304.55","1,295.66","1,299.20","1,301.48"
496,2018-05-29,"1,306.46","1,293.62","1,298.15","1,298.85"
497,2018-05-28,"1,300.30","1,295.41","1,298.93","1,298.10"
498,2018-05-25,"1,307.95","1,299.81","1,304.42","1,301.61"
499,2018-05-24,"1,306.77","1,292.68","1,294.08","1,304.88"
500,2018-05-23,"1,298.01","1,288.02","1,291.18","1,293.75"
501,2018-05-22,"1,296.28","1,287.78","1,292.93","1,291.32"
502,2018-05-21,"1,293.38","1,282.00","1,290.90","1,292.68"
503,2018-05-18,"1,294.44","1,286.02","1,290.74","1,292.50"
